sample.ID
DRS091104
DRS091105
DRS091106
DRS091107
DRS091108
DRS091109
DRS091110
DRS091111
DRS091112
DRS091113
DRS091114
DRS091115
DRS091116
DRS091117
DRS091118
DRS091119
DRS091120
DRS096198
DRS096199
ERS1066634
ERS1066635
ERS1066636
ERS1066637
ERS1066638
ERS1066639
ERS1066640
ERS1066641
ERS1066642
ERS1066643
ERS1066644
ERS1066645
ERS1066646
ERS1066647
ERS1066648
ERS1066649
ERS1066650
ERS1066651
ERS1066652
ERS1066653
ERS1066654
ERS1066655
ERS1066656
ERS1066657
ERS1066658
ERS1066659
ERS1066660
ERS1066661
ERS1066662
ERS1066663
ERS1066664
ERS1066665
ERS1066666
ERS1066667
ERS1066668
ERS1066669
ERS1066670
ERS1066671
ERS1066672
ERS1066673
ERS1066674
ERS1066675
ERS1066676
ERS1066677
ERS1066678
ERS1066679
ERS1066680
ERS1066681
ERS1066682
ERS1066683
ERS1066684
ERS1066685
ERS1066686
ERS1066687
ERS1066688
ERS1066689
ERS1066690
ERS1066691
ERS1066692
ERS1066693
ERS1066694
ERS1066695
ERS1066696
ERS1066697
ERS1066698
ERS1066699
ERS1066700
ERS1066701
ERS1066702
ERS1066703
ERS1066704
ERS1066705
ERS1066706
ERS1066707
ERS1066708
ERS1066709
ERS1066710
ERS1066711
ERS1066712
ERS1066713
ERS1066714
ERS1066715
ERS1066716
ERS1066717
ERS1066718
ERS1066719
ERS1066720
ERS1066721
ERS1066722
ERS1066723
ERS1066724
ERS1066725
ERS1066726
ERS1066727
ERS1066728
ERS1066729
ERS1066730
ERS1066731
ERS1066732
ERS1066733
ERS1066734
ERS1066735
ERS1066736
ERS1066737
ERS1066738
ERS1066739
ERS1066740
ERS1066741
ERS1066742
ERS1066743
ERS1190881
ERS1190882
ERS1190883
ERS1190884
ERS1190885
ERS1190886
ERS1190887
ERS1190888
ERS1190889
ERS1190890
ERS1190891
ERS1190892
ERS1190893
ERS1190894
ERS1190895
ERS1190896
ERS1190897
ERS1190898
ERS1190899
ERS1190900
ERS1190901
ERS1190902
ERS1190903
ERS1190904
ERS1190905
ERS1190906
ERS1190907
ERS1190908
ERS1190909
ERS1190910
ERS1190911
ERS1190912
ERS1190913
ERS1190914
ERS1190915
ERS1190916
ERS1190917
ERS1190918
ERS1190919
ERS1190920
ERS1190921
ERS1190922
ERS1190923
ERS1190924
ERS1190925
ERS1190926
ERS1190927
ERS1190928
ERS1190929
ERS1190930
ERS1190931
ERS1190932
ERS1190933
ERS1190934
ERS1190935
ERS1190936
ERS1190937
ERS1190938
ERS1190939
ERS1190940
ERS1190941
ERS1190942
ERS1190943
ERS1190944
ERS1190945
ERS1190946
ERS1190947
ERS1190948
ERS1190949
ERS1190950
ERS1190951
ERS1190952
ERS1190953
ERS1343317
ERS1343318
ERS1343319
ERS1343320
ERS1343321
ERS1343322
ERS1343323
ERS1343324
ERS1343325
ERS1343326
ERS1343327
ERS1343328
ERS1343329
ERS1343330
ERS1343331
ERS1343332
ERS1343333
ERS1343334
ERS1343335
ERS1343336
ERS1343337
ERS1343338
ERS1343339
ERS1343340
ERS1343341
ERS1343342
ERS1343343
ERS1343344
ERS1343345
ERS1343346
ERS1343347
ERS1343348
ERS1343349
ERS1343350
ERS1343351
ERS1343352
ERS1343353
ERS1343354
ERS1343355
ERS1343356
ERS1343357
ERS1343358
ERS1343359
ERS1343360
ERS1343361
ERS1343362
ERS1343363
ERS1343364
ERS1343365
ERS1343366
ERS1343367
ERS1343368
ERS1343369
ERS1343370
ERS1343371
ERS1343372
ERS1343373
ERS1343374
ERS1343375
ERS1343376
ERS1343377
ERS1343378
ERS1343379
ERS1343380
ERS1343381
ERS1343382
ERS1343383
ERS1343384
ERS1343385
ERS1343386
ERS1343387
ERS1343388
ERS1343389
ERS1343390
ERS1343391
ERS1343392
ERS1343393
ERS1343394
ERS1343396
ERS1343397
ERS1343398
ERS1343399
ERS1343400
ERS1343401
ERS1343402
ERS1343403
ERS1343404
ERS1343405
ERS1343406
ERS1343407
ERS1343408
ERS1343409
ERS1343410
ERS1343411
ERS1343412
ERS1343413
ERS1343414
ERS1343415
ERS1343416
ERS1343417
ERS1343418
ERS1343419
ERS1343420
ERS1343421
ERS1343422
ERS1343423
ERS1343424
ERS1343425
ERS1343426
ERS1343427
ERS1343428
ERS1343429
ERS1343430
ERS1343431
ERS1343432
ERS1343433
ERS1343434
ERS1343435
ERS1343436
ERS1343437
ERS1343438
ERS1343439
ERS1647316
ERS1647331
ERS1647293
ERS1647327
ERS1647282
ERS1647305
ERS1647298
ERS1647289
ERS1647329
ERS1647302
ERS1647284
ERS1647318
ERS1647299
ERS1647281
ERS1647330
ERS1647323
ERS1647304
ERS1647277
ERS1647335
ERS1647278
ERS1647319
ERS1647324
ERS1647317
ERS1647292
ERS1647313
ERS1647285
ERS1647296
ERS1647312
ERS1647321
ERS1647288
ERS1647326
ERS1647291
ERS1647309
ERS1647311
ERS1647286
ERS1647300
ERS1647315
ERS1647297
ERS1647303
ERS1647325
ERS1647295
ERS1647279
ERS1647333
ERS1647310
ERS1647294
ERS1647320
ERS1647280
ERS1647283
ERS1647301
ERS1647308
ERS1647290
ERS1647306
ERS1647314
ERS1647328
ERS1647307
ERS1647332
ERS1647287
ERS1647322
ERS1647334
ERS235496
ERS235497
ERS235498
ERS235499
ERS235500
ERS235501
ERS235502
ERS235503
ERS235504
ERS235505
ERS235506
ERS235507
ERS235508
ERS235509
ERS235510
ERS235511
ERS235512
ERS235513
ERS235514
ERS235515
ERS235516
ERS235517
ERS235518
ERS235519
ERS235520
ERS235521
ERS235522
ERS235523
ERS235524
ERS235525
ERS235526
ERS235527
ERS235528
ERS235529
ERS235530
ERS235531
ERS235532
ERS235533
ERS235534
ERS235535
ERS235536
ERS235537
ERS235538
ERS235539
ERS235540
ERS235541
ERS235542
ERS235543
ERS235544
ERS235545
ERS235546
ERS235547
ERS235548
ERS235549
ERS235550
ERS235551
ERS235552
ERS235553
ERS235554
ERS235555
ERS235556
ERS235557
ERS235558
ERS235559
ERS235560
ERS235561
ERS235562
ERS235563
ERS235564
ERS235565
ERS235566
ERS235567
ERS235568
ERS235569
ERS235570
ERS235571
ERS235572
ERS235573
ERS235574
ERS235575
ERS235578
ERS235579
ERS235580
ERS235581
ERS235582
ERS235583
ERS235584
ERS235585
ERS235586
ERS235587
ERS235588
ERS235589
ERS235590
ERS235591
ERS235592
ERS235593
ERS235594
ERS235595
ERS235596
ERS235597
ERS235598
ERS235599
ERS235600
ERS235601
ERS235602
ERS235603
ERS235604
ERS235605
ERS235606
ERS235607
ERS235608
ERS235609
ERS235610
ERS235611
ERS235612
ERS235613
ERS235614
ERS235615
ERS235616
ERS235617
ERS235618
ERS235619
ERS235620
ERS235621
ERS235622
ERS235623
ERS235624
ERS235625
ERS235626
ERS235627
ERS235628
ERS235629
ERS235630
ERS235631
ERS235632
ERS235633
ERS235634
ERS235635
ERS235636
ERS235637
ERS235638
ERS235639
ERS235640
ERS235576
ERS235577
ERS1487525
ERS1487526
ERS1487527
ERS1487528
ERS1487529
ERS1487530
ERS1487531
ERS1487532
ERS1487533
ERS1487534
ERS1487535
ERS1487536
ERS1487537
ERS1487538
ERS1487539
ERS1487540
ERS1487547
ERS1487552
ERS1487553
ERS1487554
ERS1487555
ERS1487557
ERS1487563
ERS1487564
ERS1487566
ERS1487569
ERS1487574
ERS1487575
ERS1487577
ERS1487579
ERS1487580
ERS1487581
ERS1487584
ERS1487586
ERS1487587
ERS1487588
ERS1487589
ERS1487591
ERS1487592
ERS1487593
ERS1487594
ERS1487598
ERS1487600
ERS1487606
ERS1487607
ERS1487609
ERS1487610
ERS1487614
ERS1487617
ERS1487619
ERS1487621
ERS1487622
ERS1487623
ERS1487624
ERS006546
ERS006563
ERS006567
ERS006523
ERS006520
ERS006543
ERS006591
ERS006522
ERS006512
ERS006582
ERS006521
ERS006605
ERS006502
ERS006576
ERS006509
ERS006603
ERS006566
ERS006572
ERS006559
ERS006574
ERS006583
ERS006526
ERS006539
ERS006599
ERS006595
ERS006602
ERS006524
ERS006577
ERS006515
ERS006606
ERS006485
ERS006598
ERS006587
ERS006545
ERS006518
ERS006575
ERS006510
ERS006594
ERS006492
ERS1726291
ERS1726294
ERS1726293
ERS1726292
ERS1726334
ERS1726337
ERS1726336
ERS1726335
ERS1726338
ERS1726341
ERS1726342
ERS1726340
ERS1726339
ERS1726343
ERS1726346
ERS1726347
ERS1726345
ERS1726344
ERS1726295
ERS1726298
ERS1726299
ERS1726297
ERS1726296
ERS1726300
ERS1726302
ERS1726304
ERS1726303
ERS1726301
ERS1726305
ERS1726308
ERS1726309
ERS1726307
ERS1726306
ERS1726310
ERS1726312
ERS1726314
ERS1726313
ERS1726311
ERS1726315
ERS1726318
ERS1726319
ERS1726317
ERS1726316
ERS1726320
ERS1726323
ERS1726324
ERS1726322
ERS1726321
ERS1726325
ERS1726328
ERS1726327
ERS1726326
ERS1726329
ERS1726331
ERS1726333
ERS1726332
ERS1726330
ERS1801240
ERS1801254
ERS1801253
ERS1801252
ERS1801251
ERS1801250
ERS1801249
ERS1801248
ERS1801247
ERS1801246
ERS1801245
ERS1801393
ERS1801394
ERS1801395
ERS1801396
ERS1801490
ERS1801397
ERS1801398
ERS1801399
ERS1801400
ERS1801401
ERS1801402
ERS1801403
ERS1801404
ERS1801405
ERS1801406
ERS1801408
ERS1801409
ERS1801244
ERS1801469
ERS1801470
ERS1801413
ERS1801243
ERS1801415
ERS1801416
ERS1801418
ERS1801419
ERS1801420
ERS1801422
ERS1801423
ERS1801424
ERS1801425
ERS1801426
ERS1801466
ERS1801427
ERS1801241
ERS1801234
ERS1801239
ERS1801235
ERS1801233
ERS1801232
ERS1801238
ERS1801231
ERS1801237
ERS1801230
ERS1801236
ERS1801229
ERS1801228
ERS1801096
ERS1801095
ERS1801171
ERS1801170
ERS1801169
ERS1801168
ERS1801167
ERS1801166
ERS1801165
ERS1801164
ERS1801163
ERS1801162
ERS1801161
ERS1801160
ERS1801159
ERS1801158
ERS1801157
ERS1801156
ERS1801155
ERS1801154
ERS1801153
ERS1801152
ERS1801151
ERS1801150
ERS1801149
ERS1801148
ERS1801147
ERS1801146
ERS1801145
ERS1801144
ERS1801143
ERS1801142
ERS1801141
ERS1801094
ERS1801140
ERS1801139
ERS1801138
ERS1801093
ERS1801137
ERS1801136
ERS1801135
ERS1801134
ERS1801133
ERS1801132
ERS1801131
ERS1801130
ERS1801129
ERS1801092
ERS1801091
ERS1801090
ERS1801128
ERS1801120
ERS1801125
ERS1801124
ERS1801118
ERS1801123
ERS1801122
ERS1801121
ERS1801117
ERS1801116
ERS1801115
ERS1801107
ERS1801106
ERS1801105
ERS1801305
ERS1801306
ERS1801311
ERS1801309
ERS1801302
ERS1801312
ERS1801313
ERS1801314
ERS1801315
ERS1801316
ERS1801303
ERS1801317
ERS1801318
ERS1801319
ERS1801320
ERS1801308
ERS1801326
ERS1801325
ERS1801310
ERS1801301
ERS1801307
ERS1801321
ERS1801296
ERS1801295
ERS1801294
ERS1801293
ERS1801292
ERS1801291
ERS1801290
ERS1801289
ERS1801288
ERS1801287
ERS1801286
ERS1801285
ERS1801284
ERS1801283
ERS1801282
ERS1801281
ERS1801280
ERS1801279
ERS1801278
ERS1801277
ERS1801276
ERS1801275
ERS1801274
ERS1801273
ERS1801272
ERS1801271
ERS1801270
ERS1801269
ERS1801268
ERS1801267
ERS1801266
ERS1801333
ERS1801340
ERS1801299
ERS1801337
ERS1801300
ERS1801297
ERS1801304
ERS1801322
ERS1801323
ERS1801324
ERS1801265
ERS1801264
ERS1801263
ERS1801336
ERS1801262
ERS1801261
ERS1801260
ERS1801327
ERS1801259
ERS1801258
ERS1801329
ERS1801339
ERS1801257
ERS1801256
ERS1801255
ERS1801298
ERS1801335
ERS1801227
ERS1801226
ERS1801225
ERS1801224
ERS1801223
ERS1801222
ERS1801221
ERS1801220
ERS1801219
ERS1801218
ERS1801217
ERS1801104
ERS1801216
ERS1801215
ERS1801214
ERS1801213
ERS1801212
ERS1801211
ERS1801210
ERS1801209
ERS1801208
ERS1801207
ERS1801206
ERS1801205
ERS1801204
ERS1801203
ERS1801202
ERS1801201
ERS1801200
ERS1801199
ERS1801198
ERS1801197
ERS1801196
ERS1801195
ERS1801194
ERS1801193
ERS1801192
ERS1801328
ERS1801191
ERS1801190
ERS1801189
ERS1801188
ERS1801187
ERS1801186
ERS1801185
ERS1801184
ERS1801183
ERS1801182
ERS1801181
ERS1801180
ERS1801179
ERS1801178
ERS1801177
ERS1801176
ERS1801175
ERS1801174
ERS1801173
ERS1801172
ERS1801103
ERS1801102
ERS1801101
ERS1801100
ERS1801099
ERS1801098
ERS1801097
ERS1801331
ERS1801114
ERS1801113
ERS1801112
ERS1801111
ERS1801110
ERS1801109
ERS1801108
ERS1801429
ERS1801435
ERS1801428
ERS1801430
ERS1801431
ERS1801432
ERS1801433
ERS1801436
ERS1801437
ERS1801438
ERS1801439
ERS1801440
ERS1801441
ERS1801493
ERS1801494
ERS1801442
ERS1801443
ERS1801444
ERS1801445
ERS1801446
ERS1801491
ERS1801447
ERS1801448
ERS1801449
ERS1801450
ERS1801451
ERS1801452
ERS1801453
ERS1801454
ERS1801455
ERS1801456
ERS1801457
ERS1801458
ERS1801459
ERS1801460
ERS1801462
ERS1801463
ERS1801464
ERS1801473
ERS1801492
ERS1801474
ERS1801475
ERS1801465
ERS1801476
ERS1801479
ERS1801477
ERS1801480
ERS1801478
ERS1801481
ERS1801482
ERS1801483
ERS1801484
ERS1801485
ERS1801486
ERS1801487
ERS1801488
ERS1801489
ERS1801330
ERS1801332
ERS1801334
ERS1801342
ERS2637787
ERS2637788
ERS2637789
ERS2637790
ERS2637791
ERS2637792
ERS2637793
ERS2637794
ERS2637795
ERS2637796
ERS2637797
ERS2637798
ERS2637799
ERS2637800
ERS2637801
ERS2637802
ERS2637803
ERS2637804
ERS2637805
ERS2637806
ERS2637807
ERS2637808
ERS2637809
ERS2637810
ERS2637811
ERS2637812
ERS2637813
ERS2637814
ERS2637815
ERS2637816
ERS2637817
ERS2637818
ERS2637819
ERS2637820
ERS2637821
ERS2637822
ERS2637823
ERS2637824
ERS2637825
ERS2637826
ERS2637827
ERS2637828
ERS2637829
ERS2637830
ERS2637831
ERS2637832
ERS2637833
ERS2637834
ERS2637835
ERS2637836
ERS2637837
ERS2637838
ERS2637839
ERS2637840
ERS2637841
ERS2637842
ERS2637843
ERS2637844
ERS2637845
ERS2637846
ERS2637847
ERS2637848
ERS2637849
ERS2637850
ERS2637851
ERS2637852
ERS2637853
ERS2637854
ERS2637855
ERS2637856
ERS2637857
ERS2637858
ERS2637859
ERS2637860
ERS2637861
ERS2637862
ERS2637863
ERS2637864
ERS2637865
ERS2637866
ERS2637867
ERS2637868
ERS2791355
ERS2791356
ERS2791357
ERS2791358
ERS2791359
ERS2791360
ERS2791361
ERS2791362
ERS2791363
ERS2791364
ERS2791365
ERS2791366
ERS2791367
ERS2791368
ERS2791369
ERS2791370
ERS2791371
ERS2791372
ERS2791373
ERS2791374
ERS2791375
ERS2791376
ERS2791377
ERS2791378
ERS2791379
ERS2791380
ERS2791381
ERS2791382
ERS2791383
ERS2791384
ERS2791385
ERS2791386
ERS2791387
ERS2791388
ERS2791389
ERS2791390
ERS2791391
ERS2791392
ERS2791393
ERS2791394
ERS2791395
ERS2791396
ERS2791397
ERS2791398
ERS2791399
ERS2791400
ERS2791401
ERS2791402
ERS2791403
ERS2791404
ERS2791405
ERS2791406
ERS2791407
ERS2791408
ERS2791409
ERS328717
ERS328718
ERS328721
ERS328724
ERS328726
ERS328727
ERS328729
ERS328731
ERS328735
ERS328736
ERS328739
ERS328740
ERS328741
ERS328743
ERS328744
ERS328745
ERS328746
ERS328747
ERS328748
ERS328749
ERS328750
ERS328751
ERS328752
ERS328753
ERS328754
ERS328755
ERS328756
ERS328757
ERS328758
ERS328759
ERS328760
ERS328761
ERS328762
ERS328763
ERS328764
ERS328765
ERS328766
ERS328767
ERS328768
ERS328769
ERS328770
ERS328771
ERS328772
ERS328773
ERS328774
ERS328775
ERS328776
ERS328777
ERS328778
ERS328779
ERS328780
ERS328781
ERS328782
ERS328783
ERS328784
ERS328785
ERS328786
ERS328787
ERS328788
ERS328789
ERS328790
ERS328791
ERS328792
ERS328793
ERS328794
ERS328795
ERS328796
ERS328797
ERS328798
ERS328799
ERS328800
ERS328801
ERS328802
ERS328803
ERS328804
ERS328805
ERS328806
ERS328807
ERS328808
ERS328809
ERS328810
ERS328811
ERS328812
ERS328813
ERS328814
ERS328815
ERS328816
ERS328817
ERS328818
ERS328819
ERS328820
ERS328821
ERS328822
ERS328823
ERS328824
ERS328825
ERS328826
ERS328827
ERS328828
ERS328829
ERS328830
ERS328831
ERS328832
ERS328833
ERS328834
ERS328835
ERS328836
ERS328837
ERS328838
ERS328839
ERS328840
ERS328841
ERS328842
ERS328843
ERS328844
ERS328845
ERS328846
ERS328847
ERS328848
ERS328849
ERS328850
ERS328851
ERS328852
ERS328853
ERS328854
ERS328855
ERS328856
ERS328857
ERS328858
ERS328859
ERS328860
ERS328861
ERS328862
ERS328863
ERS328864
ERS328865
ERS328866
ERS328867
ERS328868
ERS328869
ERS328870
ERS328871
ERS328872
ERS328873
ERS328874
ERS328875
ERS328876
ERS328877
ERS328878
ERS328879
ERS328880
ERS328881
ERS328882
ERS328883
ERS328884
ERS328885
ERS328886
ERS328887
ERS328888
ERS328889
ERS328890
ERS328891
ERS328892
ERS328893
ERS328894
ERS328895
ERS328896
ERS328897
ERS328898
ERS328899
ERS328900
ERS328901
ERS328902
ERS328903
ERS328904
ERS328905
ERS328906
ERS328907
ERS328908
ERS328909
ERS328910
ERS328911
ERS328912
ERS328913
ERS328914
ERS328915
ERS328916
ERS328917
ERS328918
ERS328919
ERS328920
ERS328921
ERS328922
ERS328923
ERS328924
ERS328925
ERS328926
ERS328927
ERS328928
ERS328929
ERS328930
ERS328931
ERS328932
ERS328933
ERS328934
ERS328935
ERS328936
ERS328937
ERS328938
ERS328939
ERS328940
ERS328941
ERS328942
ERS328943
ERS328944
ERS328945
ERS328946
ERS328947
ERS328948
ERS328949
ERS328950
ERS328951
ERS328952
ERS328953
ERS328954
ERS328955
ERS328956
ERS328957
ERS328958
ERS328959
ERS328960
ERS328961
ERS328962
ERS328963
ERS328964
ERS328965
ERS328966
ERS328967
ERS328968
ERS328969
ERS328970
ERS328971
ERS328972
ERS328973
ERS328974
ERS328975
ERS328976
ERS328977
ERS328978
ERS328979
ERS328980
ERS328981
ERS328982
ERS328983
ERS328984
ERS328985
ERS328986
ERS328987
ERS328988
ERS328989
ERS328990
ERS328991
ERS328992
ERS328993
ERS328994
ERS328995
ERS328996
ERS328997
ERS328998
ERS328999
ERS329000
ERS329001
ERS329002
ERS329003
ERS329004
ERS329005
ERS329006
ERS329007
ERS475105
ERS475106
ERS475107
ERS475108
ERS475111
ERS475122
ERS475123
ERS475124
ERS475125
ERS475126
ERS475127
ERS475130
ERS475131
ERS475132
ERS475133
ERS475136
ERS475137
ERS475138
ERS475139
ERS475140
ERS475141
ERS475142
ERS475145
ERS475148
ERS475149
ERS475150
ERS475151
ERS475158
ERS475161
ERS475164
ERS475165
ERS475166
ERS475167
ERS475168
ERS475173
ERS475176
ERS475181
ERS475182
ERS475183
ERS475184
ERS475185
ERS475186
ERS475187
ERS475188
ERS475189
ERS475190
ERS475191
ERS475192
ERS475193
ERS475194
ERS475195
ERS475196
ERS475197
ERS475198
ERS475199
ERS475200
ERS475201
ERS475202
ERS475203
ERS475204
ERS475205
ERS475206
ERS475207
ERS475208
ERS475209
ERS475212
ERS475219
ERS475220
ERS475225
ERS475228
ERS475229
ERS475230
ERS475231
ERS475232
ERS475233
ERS475234
ERS475235
ERS475236
ERS475237
ERS475238
ERS475239
ERS475242
ERS475243
ERS475244
ERS475247
ERS475248
ERS475251
ERS475252
ERS475255
ERS475256
ERS475257
ERS475258
ERS475261
ERS475264
ERS475267
ERS475268
ERS475273
ERS475279
ERS475280
ERS475289
ERS475290
ERS475291
ERS475295
ERS475296
ERS475297
ERS475298
ERS475302
ERS475303
ERS475304
ERS475305
ERS475306
ERS475307
ERS475314
ERS475315
ERS475316
ERS475317
ERS475318
ERS475319
